model_name,cluster_id_30,global_mae,perturbed_auroc,perturbed_auprc,derived_radius_mae,derived_class_macro_f1,mae_shell_0,mae_shell_1,mae_shell_2,mae_shell_3,mae_shell_4,shell_mae
zero_response,3o98_B,0.3235211462295223,0.5,0.001658374792703151,42.439449310302734,0.0,0.3666133979956309,0.3575953936034983,0.3986884828271537,0.3974348333477974,0.31101206663411624,0.3662688348816393
zero_response,3pnv_A,0.8246955361522158,0.5,0.23385987097327302,67.00126775105794,0.0,0.7044591936800216,0.4668023277212072,0.5986698536540974,0.7444366189138306,0.8533816664359047,0.6735499320810123
zero_response,3wfz_C,0.22118155667724826,0.5,0.011759851826227335,41.76523303985596,0.0,0.24269033099214235,0.16395569733706197,0.19277541961349903,0.18710403586470234,0.22630495018907223,0.20256608679929558
zero_response,3x2y_C,0.3912493555406104,0.5,0.03659776347001017,17.662153879801433,0.2777777777777778,0.5159700579113431,0.5824234300655209,0.6464529640382723,0.5203727597564949,0.2740326138522054,0.5078503651247673
zero_response,3zwb_B,0.4263042180283877,0.5,0.03237211590360952,49.847237723214285,0.0,0.3377273167882647,0.3277585736342839,0.33925625774031115,0.35479313947843266,0.43917923628063854,0.3597429047843862
zero_response,4bl2_B,0.8375990435212186,0.5,0.1717137590578811,86.55384876853542,0.0,0.9726808650190369,0.7522724934233989,0.6967756742040658,0.664620265358666,0.8607349720697247,0.7894168540149785
zero_response,4cj8_I,0.6254432051143269,0.5,0.1610761939106692,33.61017608642578,0.0,1.270909397375016,0.5102884625749928,0.6096037768383289,0.5524515260638662,0.6487782680104812,0.718406286172537
zero_response,4cv1_E,0.5754217349998573,0.5,0.10221094541551694,35.2492806001227,0.006298449612403101,1.227508368962673,0.8971018817244504,0.7761253813716814,0.5320999385102606,0.5519445157506345,0.7969560172639399
zero_response,4dfx_E,0.29977861275103773,0.5,0.03554274735830932,36.39386908213297,0.0,2.3320069313049316,2.3482265025377274,1.2850377569595972,0.308896541595459,0.23268773796011533,1.3013710940715661
zero_response,4f4m_D,0.34281847640328084,0.5,0.06378715869909607,18.310216406117316,0.21739130434782608,0.23176939321168954,0.24346609238142403,0.3169568475061224,0.2998012964001823,0.4171261562281982,0.3018239571455233
zero_response,4gvr_C,0.444292160296875,0.5,0.07120181405895691,21.827998797098797,0.2222222222222222,0.2850054057521952,0.25197361935344004,0.2116614177720668,0.31394132452457835,0.5450006967594005,0.3215164928323362
zero_response,4hgq_E,0.23522842442702593,0.5,0.009885439763488544,24.832160731156666,0.3125,0.4741251958766952,0.32356138526617234,0.21505527914078673,0.1972707035962951,0.2382216902229998,0.2896468508205899
zero_response,4ok4_B,0.37410598161529424,0.5,0.0926470526751483,44.203465938568115,0.125,0.3365854585232834,0.35689987840337883,0.32796782730750496,0.30539948509999865,0.38299416784425533,0.34196936343568424
zero_response,4p4h_A,0.6845883444655052,0.5,0.1848404255319149,36.8932728767395,0.0,0.5349793645242851,0.4678246558954318,0.49062988633522764,0.6961755648851121,0.7229477208471461,0.5825114384974406
zero_response,4wef_A,0.3122008644190256,0.5,0.029070560938992768,31.315160179138182,0.15,0.2947509748240312,0.21520717406931977,0.21592719623098056,0.25050367429856635,0.3359018686103487,0.2624581776066493
zero_response,4x88_A,0.22269376131994975,0.5,0.013163454902585336,2.240385084441214,0.9242424242424242,0.23572158542546356,0.2107450405248638,0.19621298677357266,0.18733480792635387,0.23650238384273314,0.21330336089859742
zero_response,4xy5_A,0.2575395621741627,0.5,0.013774104683195593,26.470184961954754,0.0,0.13728957788811785,0.1430485676974058,0.20439600676362368,0.2096024233153828,0.3636143584699594,0.2115901868268979
zero_response,5hgv_C,0.13157347841453082,0.5,0.002442912139131425,23.316757202148438,0.25,0.1015698056047161,0.10598526967858722,0.10830166376948752,0.09839111835805635,0.13497489126358447,0.10984454973488635
zero_response,5mdw_6,0.6888241028646007,0.5,0.21875,33.24297332763672,0.0,0.8771422406037649,1.1066885948181153,0.6143179833889008,0.47476331889629364,0.5834221583055822,0.7312668592025313
zero_response,5tnf_C,0.22103292718377685,0.5,0.01304021949268418,19.2394905949043,0.2319915254237288,0.2915530039963054,0.2524012450672011,0.21661075187248213,0.24633022881980754,0.21469287160743405,0.24431762027264603
zero_response,5vec_B,0.2763103825003283,0.5,0.022754137115839245,52.37406857808431,0.0,0.21113693838318184,0.2751848982647061,0.3949016808590173,0.3590828579365994,0.2616887353640505,0.30039902216151104
zero_response,5xuh_A,0.8298913893898328,0.5,0.208,23.93380355834961,0.0,0.30932525669535,0.42817036283236964,0.4750805929172457,0.7130375573039055,1.0335444319271894,0.5918316403352121
zero_response,6a1v_A,0.3205481253299635,0.5,0.03256794854852209,21.02190645535787,0.3333333333333333,0.24350319267250595,0.23956662933108655,0.24792848437230733,0.25036730423227277,0.3643579387954526,0.26914470988072503
zero_response,6bau_B,0.2325360540660506,0.5,0.02696078431372549,8.02792485555013,0.75,0.32977261311478084,0.17234478119228566,0.23133523851272317,0.21538238137923119,0.2374567566440797,0.2372583541686201
zero_response,6bl6_B,1.8023263590189267,0.5,0.45577691428570655,80.12193574296667,0.14893617021276595,1.694099788045418,1.4781931851611627,1.515001347405883,1.5706872427893153,1.844690853396622,1.6205344833596802
zero_response,6e2j_A,0.6654358023655749,0.5,0.11214953271028037,145.72537231445312,0.0,0.8958869278430939,0.9164790312449137,0.8974891066551208,0.5367352366447449,0.6334911168793614,0.776016283853447
zero_response,6ej6_A,0.09048270098660342,,,0.0,1.0,0.08820355435212446,0.06935399143646155,0.06465934619547856,0.05852083595950272,0.09951156061846586,0.07604985771240662
zero_response,6i7u_A,0.39655204182390563,0.5,0.05913978494623656,45.484169006347656,0.0,0.24083344141642252,0.18423062698407602,0.3705122148884194,0.3880769374695691,0.41108999548987907,0.3189486432496732
zero_response,6k0q_A,0.10934010812120752,0.5,0.0026833631484794278,11.812048435211182,0.5,0.17298181758572656,0.10470497809658912,0.10143242392182297,0.10415010264393298,0.11028135467934301,0.11871013538548293
zero_response,6l7d_A,0.5667518786876222,0.5,0.12442015434147968,34.66973231537173,0.0,1.7119231264448729,1.0216537904639764,0.7344589813971617,0.6528966006724138,0.5292376915765018,0.9300340381109853
zero_response,6m4l_A,0.20914108374328805,0.5,0.010080645161290322,36.23588180541992,0.0,0.24897761767109233,0.17867406886070963,0.2020184614617998,0.25721407618204295,0.20197387249860677,0.2177716193348503
zero_response,6o4b_G,0.4846479384588457,0.5,0.04113936599210557,53.127310793411326,0.04830917874396135,0.6201435586386593,0.3651047250608299,0.3549682196494344,0.34862033710845614,0.5158192125322484,0.4409312105979256
zero_response,6r6n_B,0.2535838308744133,0.5,0.01,24.782733917236328,0.0,0.5488266398509343,0.4109278731048107,0.26074271737352794,0.21653947941339843,0.24195658946193235,0.3357986598409207
zero_response,6uau_A,0.27241924422358993,0.5,0.017980636237897647,26.013817469278973,0.0,0.13538743555545804,0.19132225211860251,0.21776452840570312,0.2262703074477658,0.3070736455732471,0.21556363382015534
zero_response,6zy0_A,0.17156273584159226,0.5,0.0014265335235378032,28.01908302307129,0.0,0.17984987795352927,0.11139292344450946,0.14675121898612667,0.13254412064062693,0.177438004013653,0.14959522900768904
zero_response,7bbx_A,0.10590890336210243,,,0.0,1.0,0.1806119084358215,0.16978181277712184,0.13215370213284205,0.14303294656907806,0.09723297170779073,0.14456266832453085
zero_response,7bxo_B,0.6133240534617952,0.5,0.13173192371665654,33.93557288429954,0.045454545454545456,3.758794128669031,1.7760327572398114,0.8370095062984607,0.4759296537819928,0.4674014129484338,1.4630334917875458
zero_response,7dwo_B,2.113476752561887,0.5,0.634417808219178,68.64007949829102,0.0,2.0279898568987846,2.0492712064527923,1.7390133672315016,1.640398856626787,2.231622872820306,1.9376592320060344
zero_response,7m8h_C,0.17138476045545842,0.5,0.009070294784580497,17.537354826927185,0.4375,0.20311659830622372,0.11613747608914435,0.10478943132620237,0.12438810956288729,0.19534440480844412,0.14875520401858036
zero_response,7n6n_A,0.7550451794432813,0.5,0.1814450993774359,47.60965616577541,0.0042960557472430825,0.6111861928696076,0.6043766040533997,0.546253853944458,0.5671672550534355,0.8301337522424264,0.6318235316326655
zero_response,7nlg_C,0.3358686676029439,0.5,0.0989010989010989,2.919854300362723,0.8571428571428571,0.5597701342332931,0.4504847573382514,0.34166898378053634,0.3117158662092376,0.3258938431299435,0.39790671693825236
zero_response,7o58_B,1.055044735607867,0.5,0.49724517906336085,32.793346325556435,0.125,1.191866580603851,1.1152480149810964,0.8207937489936247,1.0002878196608063,1.08653725342539,1.0429466835329537
zero_response,7sj1_C,1.0056096708820181,0.5,0.47959183673469385,48.44914722442627,0.0,0.624931284536918,0.7167281800260147,0.9294901468480626,1.2119517790583463,0.9977815640582279,0.8961765909055139
zero_response,7sp0_B,0.2455091711561211,0.5,0.004098360655737705,56.826961517333984,0.0,0.3022670323650042,0.0648965779691934,0.1557829678058624,0.1924147754907608,0.2476931056602204,0.19261089185820823
zero_response,7vns_A,0.3593610429718881,0.5,0.04955621301775148,22.53256058692932,0.0,0.2485703953231374,0.5136715348881598,0.3781448810630919,0.4584201992006336,0.3106128882872302,0.3818839797524506
zero_response,8eip_B,0.2179171637842133,0.5,0.007320989512770336,13.936768531799316,0.5,0.1021100951151715,0.11266219559022118,0.1234208203649322,0.16145802020996777,0.2465353205572444,0.1492372903675074
zero_response,8eqo_B,0.7137669486522097,0.5,0.1869368647312343,28.58547497670585,0.015727391874180863,1.010989151791244,0.652747261777423,0.6152414043810384,0.6460635834207865,0.7595903869180423,0.7369263576577068
zero_response,8f79_A,2.2141386971727814,0.5,0.668580749171432,131.24072202046713,0.0,3.4263655510213638,2.724088428542018,2.3434891291790536,2.071824970596634,2.208682784202226,2.554890172708259
zero_response,8jce_G,0.2901503291628206,0.5,0.026490066225165563,56.53575642903646,0.0,0.6783917629056506,0.26788022454805027,0.3147587026262449,0.3026909232047194,0.2859177774170415,0.36992787814034134
zero_response,8ka0_C,1.0937515588684215,0.5,0.4012345679012346,50.01686096191406,0.0,0.39557076493899024,0.5120148420333862,0.5141509987156967,0.6303075888848051,1.2409103955260088,0.6585909180197774
zero_response,8r3c_A,0.2658439593562024,0.5,0.026131657860916747,20.020714925130207,0.006666666666666667,0.38597191830476124,0.30649524106954534,0.3374730110435436,0.19626830663283662,0.2517204145095699,0.2955857783120513
zero_response,8t06_A,0.48264311023065865,0.5,0.06972361809045226,33.49544906616211,0.0,0.5288771269842982,0.976881862632812,0.7071794098701017,0.40466602183863615,0.44269899816148445,0.6120606838974665
zero_response,8up8_C,0.30965237913001903,0.5,0.06339468302658487,18.71684398651123,0.4,0.3018829484780629,0.4312226454287276,0.2690910655034608,0.23556300819230575,0.31407069616829414,0.3103660727541703
zero_response,8wkd_A,0.9039109718675414,0.5,0.2916666666666667,43.032684326171875,0.0,3.0934178829193115,0.8085870097080867,1.3521400168538094,1.4860196847182054,0.818495320244914,1.5117319828888656
zero_response,8x84_C,0.43324347905077654,0.5,0.06561679790026247,43.161468863487244,0.0,2.0711955639223256,2.211087548484405,1.9413770736427978,1.0471816666369491,0.323494376408363,1.518867245818968
zero_response,9bc6_C,0.8218435010293591,0.5,0.3285123966942149,78.3049087524414,0.0,0.6236934593568245,0.7101228849164077,0.8688249391270801,0.6771753059428496,0.8332836204852533,0.7426200419656831
zero_response,9cp9_B,0.20066412428577576,0.5,0.006167866222651914,32.01237678527832,0.0,0.3046966840823491,0.1551209608506825,0.12370071187855114,0.1318865097006113,0.21871404667375793,0.18682378263719043
zero_response,9hkm_C,0.7776214538168861,0.5,0.16217306376223237,48.152000427246094,0.0,2.818236682150099,1.4799053784282432,0.8846776574139575,0.8028613476402043,0.7341192869531549,1.3439600705171317
zero_response,9j83_A,2.914126811038694,0.5,0.8782201405152225,66.65164184570312,0.0,0.7121696670850118,1.146618209101937,1.5070638036727906,1.7804452454721607,3.208062022330075,1.670871789532395
zero_response,9m80_B,0.5950839545050832,0.5,0.06309808612440192,52.29926013946533,0.0,0.31440175200502074,0.4303776281220572,0.443060273594864,0.46481061597164214,0.6117725405812223,0.4528845620549613
zero_response,9r2f_C,8.305481203145696,,,50.59802500406901,0.0,8.034623910615474,9.41000477988043,7.304338264465332,7.13912688352864,8.469753164671003,8.071569400632175
zero_response,9sd5_A,0.25281627918254185,0.5,0.023323615160349854,52.14410018920898,0.0,0.3547775447368621,0.5628296226883928,0.22149257687851787,0.1475270367524725,0.2556068114005029,0.30844671849134964
zero_response,9swq_B,1.2467666548267702,0.5,0.5046728971962616,71.04696273803711,0.0,0.555982989569505,0.7869532580176989,0.7315604150295257,0.9419679747226841,1.3045459049767596,0.8642021084632346
zero_response,9va6_A,0.8131538643191258,0.5,0.22424242424242424,31.261920928955085,0.0,2.4508329033851624,0.811659425497055,0.5843879485745793,0.6621941469352821,0.8732629396232232,1.0764674728030603
global_mean,1ct1_E,0.4116619812956443,0.5,0.07775615169435732,27.009650470271254,0.11014492753623188,1.1030233388958064,0.4621137270206435,0.3567234102125645,0.45827695012054154,0.37226606233547044,0.5504806977170053
global_mean,1gyr_C,0.29367275160495127,0.5,0.11978021978021978,39.562649726867676,0.0,0.17421651300456792,0.23751896168327047,0.23447531110341444,0.3205225687380141,0.2952695164906271,0.2524005742039788
global_mean,1h7x_D,0.4578871468398203,0.5,0.02603921167116132,80.03887315229936,0.09090909090909091,1.847048661925576,1.8631642019285524,0.7796488727349996,0.41938564399168254,0.4239641933668366,1.0666423147895294
global_mean,1ild_A,0.42987925947756156,0.5,0.007782101167315175,32.0631103515625,0.0,0.41764768213033676,0.39137592098929663,0.43979621481369524,0.4160913699788266,0.43338937120427035,0.4196601118232851
global_mean,1jll_E,0.28636352417845334,0.5,0.05413831716549617,52.85120912031694,0.0,0.36971641636707564,0.3248757152291335,0.29143249327019594,0.308620834114194,0.2795573200032447,0.3148405557967688
global_mean,1me5_B,0.34409017740660897,0.5,0.08477842003853564,34.087395985921226,0.0,0.19532937970426348,0.33599061376104755,0.36859698382892997,0.35574767934541973,0.3392489833418824,0.3189827279963086
global_mean,1mjy_A,0.41437299141711686,0.5,0.15729323308270676,23.571336327937612,0.0,0.27612858123489115,0.36873203064925786,0.3425562312212794,0.40876215135003546,0.4432742191408519,0.36789064271926314
global_mean,1u5o_A,0.4397016073562219,0.5,0.1451741757753488,21.056103282504612,0.3333333333333333,0.3360058571453448,0.31272509060110204,0.34294869465576044,0.3862712755739305,0.48659728320433554,0.37290964023609463
global_mean,1vyd_B,0.39778347910333683,0.5,0.008620689655172414,11.682313919067383,0.5,0.2411750281850497,0.356563032604754,0.40953226998034453,0.4327851694232474,0.38750771178146365,0.36551264239497183
global_mean,1vzi_B,0.413897143395152,0.5,0.011384615384615384,16.99758849143982,0.35,0.44103088467381896,0.4461496510587278,0.4675341041836026,0.4579884422898397,0.36987001124574503,0.4365146186903468
global_mean,1y39_A,0.39498816405397813,0.5,0.013513513513513514,0.0,0.0,0.250891109307607,0.42405471081535023,0.44502003140309276,0.40679443604312837,0.3705647198949009,0.37946500149281587
global_mean,1z73_A,0.4788398107525006,,,0.0,1.0,0.44974530736605334,0.4616154564751519,0.46109332963824273,0.4618145014345646,0.4861363852356977,0.464080996029942
global_mean,1z8u_A,0.3699946151787622,0.5,0.07777777777777778,43.61150932312012,0.0,2.615000863869985,0.9930580332875252,0.27281734347343445,0.21049257243673009,0.2876987893444797,0.8758135204824309
global_mean,2a6x_B,0.43712797794133834,0.5,0.0182648401826484,17.218212127685547,0.0,0.347188616792361,0.4556560607420075,0.543177041184643,0.43799940720200536,0.4200396510846109,0.4408121554011255
global_mean,2awi_L,0.3085629916456464,0.5,0.07808219178082192,41.47215805053711,0.0,0.33227837334076565,0.31187255599282004,0.35482770182813206,0.316750756004139,0.3014841053358935,0.32344269850035007
global_mean,2bek_D,0.33340754176179177,0.5,0.04451821586653047,31.227688831753202,0.011111111111111112,0.3058031033034678,0.2968991427185321,0.3210991971767209,0.34609897843986254,0.3355610116722325,0.32109228666216316
global_mean,2d5g_D,0.37859912261546375,0.5,0.06927710843373494,22.99198627471924,0.0,0.12028021365404129,0.2723230607807636,0.28718034581591684,0.2810267614057431,0.5187802284749018,0.2959181220262733
global_mean,2eyp_A,0.4667862866336527,0.5,0.05074134592108449,15.423744070118872,0.3793103448275862,0.39790927113472735,0.41035361919995,0.4469404509196407,0.477956587235489,0.47716629262016497,0.4420652442219944
global_mean,2hlp_A,0.40428899331673357,0.5,0.07543627183078343,43.73156566920506,0.02626970227670753,0.34424891117286055,0.3342024549056187,0.37430422955201115,0.4228687294745652,0.4063895434528538,0.3764027737115819
global_mean,2o94_B,0.2666323148604373,0.5,0.023529411764705882,28.4301016330719,0.375,0.16570136944452923,0.2651423222851008,0.26708108008218306,0.24408323306679017,0.2761879235767319,0.24363918569106705
global_mean,2ouv_B,0.3286710697083597,0.5,0.04452494008049564,30.5053034695712,0.045454545454545456,0.4300599845521378,0.42021976800878097,0.3858244468093231,0.3649922071525046,0.30520633018347165,0.3812605473412436
global_mean,2pp3_B,0.47717205323341777,0.5,0.0090014064697609,41.932623291015624,0.4,0.48705074704355666,0.4511355929753997,0.4764964691393318,0.4626266927441367,0.4805492466391972,0.47157174970832444
global_mean,2xhn_B,0.5519803675610249,,,0.0,1.0,0.5165642735858759,0.5492239792698196,0.5437502586655318,0.548354925784784,0.5532825738720254,0.5422352022356074
global_mean,2ygp_A,0.44106950710966497,0.5,0.005747126436781609,30.54112434387207,0.0,0.0838628609975179,0.27340853027999407,0.42385714386518186,0.4797944503445779,0.4472935016426008,0.3416432974259745
global_mean,3a9w_A,0.4442977908070837,0.5,0.007496602642233711,27.943183263142902,0.0,0.4752589083380169,0.451816177439122,0.4492437485853831,0.49004137399900066,0.43569354448656417,0.4604107505696174
global_mean,3ax3_A,0.6080550484434523,0.5,0.3434343434343434,22.731449445088703,0.0,1.3829161127408345,0.6448573387331432,0.5721015938677084,0.689699470763113,0.4648664365235118,0.7508881905256622
global_mean,3b8t_A,0.4749221470646171,0.5,0.0054453590510541066,25.997915074510395,0.2830188679245283,0.297754575059099,0.4168794426653051,0.466768123455166,0.4814903581095462,0.4774349800129649,0.42806549586041626
global_mean,3cfh_B,0.4809155065011594,0.5,0.015691543741784723,17.798782634735108,0.375,0.4284042093281945,0.46809360460999117,0.49913578579168816,0.5041706959392868,0.47533418799996124,0.4750276967338244
global_mean,3cyi_A,1.968717284728836,0.5,0.8504672897196262,29.79861217074924,0.0,1.2633905719827723,1.2126405674313743,1.1295604217819304,1.8791733491210865,2.483218663022652,1.5935967146679628
global_mean,3dl5_C,0.347441042268605,0.5,0.039587318412025216,63.004932503951224,0.0,0.3299549332444082,0.30934164004008236,0.337581141816898,0.4082863733245718,0.34637363742777205,0.34630754517074647
global_mean,3e44_A,0.48851394171420987,0.5,0.3141151291878304,46.82238006591797,0.0,0.7546550759247371,1.8076082084860121,0.48718601578757875,0.6395053561768753,0.4555799108829111,0.8289069134516228
global_mean,3g7j_B,0.4555170250193312,0.5,0.03949158657905962,12.49513041973114,0.5625,0.5743832639030492,0.5810661546200411,0.5237439917520206,0.4411572066406686,0.4423748288243359,0.512545089148023
global_mean,3jtq_B,0.43939485754086227,0.5,0.017241379310344827,25.843168258666992,0.5,0.4061424620449543,0.45392970461398363,0.4363986301020934,0.38011213413049133,0.4433781418927428,0.4239922145568531
global_mean,3lze_A,0.42124112602228064,,,0.0,1.0,0.2912747942739063,0.21662935304145017,0.38631900034775407,0.45240563286045465,0.43041691320920084,0.3554091387465532
global_mean,3m0o_B,0.46773163339071916,0.5,0.01917907644464552,34.8729331874046,0.16806722689075632,0.42930520381204557,0.46759498059770477,0.46917335027416773,0.47071386870269544,0.4676848411095633,0.46089444889923536
global_mean,3o98_B,0.313281173040939,0.5,0.001658374792703151,42.439449310302734,0.0,0.25632654627164203,0.2681057087399743,0.22502867312266908,0.2361260411143303,0.32717308104403464,0.26255201005853007
global_mean,3pnv_A,0.6343512448038089,0.5,0.23385987097327302,67.00126775105794,0.0,0.19894037975205317,0.33772940988893857,0.3743213112324928,0.5162214695095416,0.6694949211069358,0.4193414982979924
global_mean,3wfz_C,0.4269203118580296,0.5,0.011759851826227335,41.76523303985596,0.0,0.3802496132751306,0.45898424693021095,0.43166565755258324,0.4358359084025706,0.4257099963805749,0.42648908450821404
global_mean,3x2y_C,0.44597516266769965,0.5,0.03659776347001017,17.662153879801433,0.2777777777777778,0.37724176601127346,0.45190538273926717,0.6091210232943783,0.5790602427753111,0.3694722180914234,0.4773601265823307
global_mean,3zwb_B,0.2834627831111797,0.5,0.03237211590360952,49.847237723214285,0.0,0.2852126274790083,0.3009079822472164,0.30984473699789905,0.3158948857555251,0.2788647249638848,0.2981449914887067
global_mean,4bl2_B,0.5802397572993852,0.5,0.1717137590578811,86.55384876853542,0.0,0.5641749609719243,0.4830288970947694,0.4211914068746602,0.3647298645274167,0.6072941274131697,0.48808385137638804
global_mean,4cj8_I,0.3399418652592759,0.5,0.1610761939106692,33.61017608642578,0.0,0.7983913052649726,0.24693412174071586,0.2825315996380569,0.302940268469023,0.36065974580561305,0.39829140818367625
global_mean,4cv1_E,0.4645992133342197,0.5,0.10221094541551694,35.2492806001227,0.006298449612403101,0.9209326826636403,0.6931030508736099,0.607632100404931,0.4558298639100096,0.4409018601326332,0.6236799115969648
global_mean,4dfx_E,0.4715530203367288,0.5,0.03554274735830932,36.39386908213297,0.0,1.7090669870376587,2.0055850793917975,0.9146032243967056,0.45487230883704294,0.4297105672233032,1.1027676333773015
global_mean,4f4m_D,0.39460041329052586,0.5,0.06378715869909607,18.310216406117316,0.21739130434782608,0.39151284238998446,0.39102165246117454,0.4031509441795359,0.38462125611014303,0.39719567723549193,0.3935004744752659
global_mean,4gvr_C,0.4964349972075952,0.5,0.07120181405895691,21.827998797098797,0.2222222222222222,0.3379345385150777,0.3788745850738552,0.42186844625744274,0.42892308045515526,0.5411007040328987,0.42174027086688587
global_mean,4hgq_E,0.4052037481793022,0.5,0.009885439763488544,24.832160731156666,0.3125,0.19441179914348242,0.3126683091201509,0.41352790028484815,0.43070495417062116,0.406941316938427,0.3516508559315059
global_mean,4ok4_B,0.42047102699920796,0.5,0.0926470526751483,44.203465938568115,0.125,0.4543623661932846,0.37645290740248233,0.40226869176049385,0.40192966852859924,0.4236792918694071,0.41173858515085343
global_mean,4p4h_A,0.31595263795114736,0.5,0.1848404255319149,36.8932728767395,0.0,0.24262592072288194,0.216155746123857,0.2327719567966757,0.2456744059214971,0.34166468726597193,0.2557785433661767
global_mean,4wef_A,0.40114901463172703,0.5,0.029070560938992768,31.315160179138182,0.15,0.3390504774947961,0.4077327701979532,0.4089788225498906,0.3873262941895046,0.40338520216046564,0.389294713318522
global_mean,4x88_A,0.4065426385573142,0.5,0.013163454902585336,2.240385084441214,0.9242424242424242,0.39276103208763435,0.41219490374240914,0.42955990701647007,0.43652761151606523,0.3952650661259221,0.4132617040977002
global_mean,4xy5_A,0.391772261611635,0.5,0.013774104683195593,26.470184961954754,0.0,0.4856503663791551,0.47989137656986713,0.42096034497900425,0.4134344750812504,0.3316754118301148,0.42632239496787827
global_mean,5hgv_C,0.4951932670996082,0.5,0.002442912139131425,23.316757202148438,0.25,0.5213701386625568,0.5169546745886857,0.5146382804977854,0.5245488259092166,0.4922557187655147,0.5139535276847518
global_mean,5mdw_6,0.32724441902246326,0.5,0.21875,33.24297332763672,0.0,0.45952787995338434,0.6058745145797729,0.17367898424466452,0.1481766253709793,0.2761302627623081,0.3326776533822218
global_mean,5tnf_C,0.4323595571468565,0.5,0.01304021949268418,19.2394905949043,0.2319915254237288,0.3359409865994259,0.39755694826809856,0.4158499952347874,0.40726904090147764,0.443858790627821,0.4000951523263221
global_mean,5vec_B,0.41227900127062345,0.5,0.022754137115839245,52.37406857808431,0.0,0.4118030058840911,0.39378101161370677,0.47914617767919115,0.4437799447547624,0.40569910660170017,0.4268418493066903
global_mean,5xuh_A,0.5016331262389818,0.5,0.208,23.93380355834961,0.0,0.31361468757192296,0.256440416806274,0.22080832164277112,0.3970844766316992,0.6470475218501752,0.3669990849005685
global_mean,6a1v_A,0.42820437891750135,0.5,0.03256794854852209,21.02190645535787,0.3333333333333333,0.38070929917092955,0.39672373580032855,0.4015261450951664,0.38853849090755826,0.45280632905985385,0.4040608000067673
global_mean,6bau_B,0.40473894026013263,0.5,0.02696078431372549,8.02792485555013,0.75,0.2931673311524921,0.4505951630749873,0.43778999332882945,0.42592473011446524,0.39608529773560863,0.4007125030812766
global_mean,6bl6_B,1.5088564118857715,0.5,0.45577691428570655,80.12193574296667,0.14893617021276595,1.3046324549784474,1.1626474433456657,1.2123544781145243,1.2718067100652928,1.5536011604989788,1.3010084494005818
global_mean,6e2j_A,0.31865224304878825,0.5,0.11214953271028037,145.72537231445312,0.0,0.43726540605227143,0.3014804522196452,0.4473359942436218,0.2183537781238556,0.3130900673149677,0.3435051395908723
global_mean,6ej6_A,0.5324572432806695,,,0.0,1.0,0.5347363899151484,0.5535859528308114,0.5582805980717943,0.5644191083077702,0.5234283836488071,0.5468900865548663
global_mean,6i7u_A,0.3836360152270044,0.5,0.05913978494623656,45.484169006347656,0.0,0.3821065028508504,0.4387093172831969,0.26979986924145904,0.3558705056255514,0.39859346006404267,0.36901593101302005
global_mean,6k0q_A,0.5181949998025407,0.5,0.0026833631484794278,11.812048435211182,0.5,0.4499581266815464,0.5182349661706838,0.52150752034545,0.5203897926879923,0.5181294580845829,0.505643972794051
global_mean,6l7d_A,0.3927090021374443,0.5,0.12442015434147968,34.66973231537173,0.0,1.3324156337063322,0.697058159307975,0.4951159528401103,0.43974367712941603,0.3668192615450025,0.6662305369057672
global_mean,6m4l_A,0.45326714269674173,0.5,0.010080645161290322,36.23588180541992,0.0,0.3739623265961806,0.44426587540656326,0.42092148280547315,0.4800565111394407,0.45157789242034424,0.43415681767360037
global_mean,6o4b_G,0.3987524734055856,0.5,0.04113936599210557,53.127310793411326,0.04830917874396135,0.41761456786590406,0.31072875245318116,0.3167231050896612,0.32273115981088263,0.41538120675874657,0.35663575839567513
global_mean,6r6n_B,0.38854343684390186,0.5,0.01,24.782733917236328,0.0,0.0741133044163386,0.21201207116246223,0.362197226893745,0.4064004648538745,0.4259133199972419,0.29612727746473244
global_mean,6uau_A,0.387961749664996,0.5,0.017980636237897647,26.013817469278973,0.0,0.4875525087118149,0.43161769214867046,0.40547463912562826,0.4065832964529237,0.3729006786646288,0.4208257630207332
global_mean,6zy0_A,0.4529839937074293,0.5,0.0014265335235378032,28.01908302307129,0.0,0.44309006631374365,0.5115470208227635,0.47618872528114625,0.49039582362664597,0.4473760774957261,0.4737195427080051
global_mean,7bbx_A,0.5170310409051705,,,0.0,1.0,0.4423280358314514,0.4531581314901511,0.49078624213443084,0.47990699769819484,0.5257069725594822,0.47837727594274215
global_mean,7bxo_B,0.4250267690315048,0.5,0.13173192371665654,33.93557288429954,0.045454545454545456,3.1911753562815264,1.2774206177529062,0.4827247643083318,0.30373868031272205,0.31604409191028326,1.1142207021131538
global_mean,7dwo_B,1.5751126405100453,0.5,0.634417808219178,68.64007949829102,0.0,1.4341310188174248,1.47941083327261,1.2282032960281761,1.1551969337331898,1.6840186329843763,1.3961921429671553
global_mean,7m8h_C,0.4644676513900504,0.5,0.009070294784580497,17.537354826927185,0.4375,0.4198233459610492,0.5068024681781286,0.5181505129410705,0.49855183470438563,0.4466084414251128,0.4779873206419493
global_mean,7n6n_A,0.457404225786013,0.5,0.1814450993774359,47.60965616577541,0.0042960557472430825,0.3521147371963734,0.3927326442478929,0.33239348649854045,0.3288742856530715,0.5025010742813323,0.38172324557544207
